datetime,heat_unit_1,heat_unit_2,heat_unit_3,nonheat_ecc_dhw_heater,nonheat_ecc_stove,nonheat_admin_stove,nonheat_elder_stove
2024-07-31 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 04:00:00,0.08161696797973762,0.006023392470829345,0.033429828213102857,0.0,0.0,0.0,0.0
2024-08-01 05:00:00,0.22592386217305815,0.01667334776184931,0.09253708007826367,0.0,0.0,0.0,0.0
2024-08-01 06:00:00,0.27514425641313817,0.020305849181781417,0.11269746295888686,0.0,0.0,0.0,0.0
2024-08-01 07:00:00,0.22592386217305815,0.01667334776184931,0.09253708007826367,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-01 08:00:00,0.08161696797973762,0.006023392470829345,0.033429828213102857,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-01 09:00:00,0.0,0.0,0.0,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-01 10:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-01 11:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-01 12:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-01 13:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-01 14:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-01 15:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-01 16:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-01 17:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-01 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 04:00:00,0.04475462732575625,0.0033029245258860696,0.018331231118667683,0.0,0.0,0.0,0.0
2024-08-02 05:00:00,0.2165485489844731,0.01598144272948141,0.08869700714862183,0.0,0.0,0.0,0.0
2024-08-02 06:00:00,0.27514425641313817,0.020305849181781417,0.11269746295888686,0.0,0.0,0.0,0.0
2024-08-02 07:00:00,0.2165485489844731,0.01598144272948141,0.08869700714862183,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-02 08:00:00,0.04475462732575625,0.0033029245258860696,0.018331231118667683,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-02 09:00:00,0.0,0.0,0.0,0.16395400060281468,0.5465133353427156,0.5465133353427156,2.623264009645035
2024-08-02 10:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-02 11:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-02 12:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,2.623264009645035
2024-08-02 13:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-02 14:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-02 15:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-02 16:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-02 17:00:00,0.0,0.0,0.0,0.16395400060281468,0.0,0.0,0.0
2024-08-02 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 04:00:00,0.007892286671775831,0.0005824565809428658,0.0032326340242329055,0.0,0.0,0.0,0.0
2024-08-03 05:00:00,0.20717323579588698,0.015289537697113432,0.08485693421897954,0.0,0.0,0.0,0.0
2024-08-03 06:00:00,0.27514425641313817,0.020305849181781417,0.11269746295888686,0.0,0.0,0.0,0.0
2024-08-03 07:00:00,0.20717323579588698,0.015289537697113432,0.08485693421897954,0.0,0.0,0.0,2.623264009645035
2024-08-03 08:00:00,0.007892286671775831,0.0005824565809428658,0.0032326340242329055,0.0,0.0,0.0,2.623264009645035
2024-08-03 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.623264009645035
2024-08-03 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.623264009645035
2024-08-03 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.623264009645035
2024-08-03 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.623264009645035
2024-08-03 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 04:00:00,0.04475462732575625,0.0033029245258860696,0.018331231118667683,0.0,0.0,0.0,0.0
2024-08-04 05:00:00,0.2165485489844731,0.01598144272948141,0.08869700714862183,0.0,0.0,0.0,0.0
2024-08-04 06:00:00,0.27514425641313817,0.020305849181781417,0.11269746295888686,0.0,0.0,0.0,0.0
2024-08-04 07:00:00,0.2165485489844731,0.01598144272948141,0.08869700714862183,0.0,0.0,0.0,2.623264009645035
2024-08-04 08:00:00,0.04475462732575625,0.0033029245258860696,0.018331231118667683,0.0,0.0,0.0,2.623264009645035
2024-08-04 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.623264009645035
2024-08-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.623264009645035
2024-08-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.623264009645035
2024-08-04 12:00:00,0.0,0.0,0.0,0.0,0.0,0.0,2.623264009645035
2024-08-04 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 17:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05 04:00:00,0.2007579258593165,0.014816083089248451,0.0822292611453289,0.0,0.0,0.0,0.0
