date_pacific,tavg_F,tmin_F,tmax_F
2017-12-19 16:00:00-08:00,41.234182406097126,39.04768540280732,43.90989433741646
2017-12-20 16:00:00-08:00,38.51757846643258,35.785647682458546,42.36409327144995
2017-12-21 16:00:00-08:00,39.767287539658035,38.79096680864723,40.61986546828332
2017-12-22 16:00:00-08:00,36.61275349148218,33.64294371039905,39.65509965114453
2017-12-23 16:00:00-08:00,35.14933857034532,33.442686044464836,37.496586997015
2017-12-24 16:00:00-08:00,34.285522922153724,33.24260459774924,36.19198292097203
2017-12-25 16:00:00-08:00,36.926897604164985,36.23816352352761,38.340104200479985
2017-12-26 16:00:00-08:00,38.10969360226297,36.44313054676413,40.726981483893304
2017-12-27 16:00:00-08:00,42.41803520397447,39.71111340323963,46.0664205965666
2017-12-28 16:00:00-08:00,45.42748962755323,43.54870575196431,49.30040977909164
2017-12-29 16:00:00-08:00,46.03893843702497,43.193355130035435,51.260642530769175
2017-12-30 16:00:00-08:00,40.720491924105495,37.92274338669527,43.849474691059605
2017-12-31 16:00:00-08:00,39.17334693446285,37.45536752178508,41.134623526116926
2018-01-01 16:00:00-08:00,39.81493604333112,38.564505918981396,42.04601530333942
2018-01-02 16:00:00-08:00,40.405314189037384,36.743624209947384,43.40083946139447
2018-01-03 16:00:00-08:00,42.08468358530889,40.23369351714208,46.487583818634775
2018-01-04 16:00:00-08:00,46.0993630847266,44.107790733464775,48.668528391060065
2018-01-05 16:00:00-08:00,46.2335571811897,44.51628089518236,48.492790572613
2018-01-06 16:00:00-08:00,43.871897031101135,42.93919832611216,45.18647473091032
2018-01-07 16:00:00-08:00,45.65997456638183,44.75418687219225,47.582480390639525
2018-01-08 16:00:00-08:00,46.086112382024055,45.461239251727946,47.17119062329895
2018-01-09 16:00:00-08:00,43.24659382043507,41.779620826752044,45.662342226114234
2018-01-10 16:00:00-08:00,44.23113967430319,43.43363509441667,45.9639132204973
2018-01-11 16:00:00-08:00,47.58664550972848,46.89592557975442,48.22100695152155
2018-01-12 16:00:00-08:00,47.96578972911933,46.85263812289794,50.96062798075286
2018-01-13 16:00:00-08:00,46.64229990550597,42.84251482348426,51.421394575656805
2018-01-14 16:00:00-08:00,48.328449836748824,45.012190782516214,56.14988979847267
2018-01-15 16:00:00-08:00,49.72547871197201,47.46946660837229,54.26437734959874
2018-01-16 16:00:00-08:00,47.603806041815936,45.11044146267661,52.252915627050335
2018-01-17 16:00:00-08:00,47.72958780420353,44.78980951910287,51.28777852895556
2018-01-18 16:00:00-08:00,44.22597324164499,42.7491640435238,46.33155915033628
2018-01-19 16:00:00-08:00,43.56925756338428,41.291052926174565,45.390005756006346
2018-01-20 16:00:00-08:00,46.61216267320424,44.94140473118098,48.076160820138924
2018-01-21 16:00:00-08:00,44.098968109734436,42.41415887906303,46.70453231021853
2018-01-22 16:00:00-08:00,43.30965582727583,42.17569622690429,46.11242757320066
